Wallet,Age_Days,Days_Active,Total_Tx,Avg_Tx_Day,max_addresses,addr_nghbor,Tokens_Traded,Token_Counterparties,SOL_Counterparties,SOL_In,SOL_Out,Net_SOL_Transfer,SOL_Balance,USD_In,USD_Out,USD Balance,Gas_Paid_By_Others,Gap_Top4_Hrs,Gap_Others_Hrs,owner,days_since_last_sig
HqDYdJN6cduaojznL7AQCqeZZNfjdJgAy21QPbWvnBxo,485,141,499.0,3.54,22,14,0,0,9,272.6,272.6,0.0,0.0,0.0,0.0,0.0,1.2697201017811706,0.0,0.0,wallet,0.0
ApG6PT5E9aMUaDizibqYFCM75zu3WBmxjMMzPkpu6gZu,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,5.0
pYGuRYCE626voDS3j1hdwpfXLJAKsNU8SFktrfHn3Jm,82,6,22.0,3.67,22,8,0,0,10,22.7,22.7,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,0.0,0.0,unknown,10.0
F8ADkwaYAEphy1hi8aMkA3EhVcnrB9TUjx87d4FBhMQ7,92,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,95.0
DMZJNFytZRoTCF8vC9Bff34H7iwXDZk5FGxWZ2PosMBx,40,3,8.0,2.67,23,3,0,0,2,19.4,19.4,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,unknown,16.0
A6WoX7xRJmHKeefdWs4tATWphT1x8SxWPZcojnisznas,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,13.0
FLvepUUqntNK4CLFyiKDppXgjMDW2hoiWi9CrzxbAypA,243,4,23.0,5.75,12,4,1,0,5,57.6,57.6,0.0,0.0,0.0,0.0,0.0,1.0952380952380951,0.0,0.0,wallet,16.0
HndBVyFwTwD1hHNFwVGg2Uznf998FrDs3AWhveTXepf7,12,2,2.0,1.0,7,3,0,0,2,16.6,16.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,14.0
7mgsbXoF1Q4rVx23f34BQnxVaF85BfSGDqDXtFcPWe9J,269,9,16.0,1.78,7,3,0,0,2,176.8,176.8,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,wallet,14.0
9MXo4pvVivcWH7zaXMzGYTSmPJiytwSS7GxhhvKvkMkc,23,10,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,wallet,7.0
HWeBu7JWaCvgxn6GCHsF521CrdNaRbHKP4r4gcmLgLwQ,134,32,33.0,1.03,22,9,0,0,4,99.7,99.7,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,unknown,13.0
5TXumWZTrneddavEkuAR7WjRSLJtsQ2xP5TKbKTzHbxb,740,99,199.0,2.01,23,22,2,0,30,1150.7,1150.7,0.0,0.0,0.0,4534.95,0.0,1.300653594771242,0.0,0.0,wallet,14.0
BxmupA2xuBc5te2RokJCfwj3XZAX53RmVeHvXqPvkjww,377,2,7.0,3.5,22,2,0,0,2,24.9,24.9,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,unknown,311.0
6kKEBwtpYExTKE5vhwJcRem7TBunoNai1UFfyZNdrfWh,20,1,5.0,5.0,4,3,0,0,3,16.4,16.4,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,unknown,23.0
8xrktVFAg6b3deHUtuNvQ7VPWoLAj4v7AD6j33qJnBcJ,217,40,140.0,3.5,22,24,0,0,7,107.2,107.2,0.0,0.0,0.0,0.0,0.0,1.147540983606557,0.0,0.0,unknown,0.0
9oKdo6orEachMG6uExpNm7F1iNRiKV1qh7WEssJVyFR4,546,20,49.0,2.45,22,14,0,0,7,120.5,120.5,0.0,0.0,0.0,0.0,0.0,1.2894736842105263,0.0,0.0,unknown,18.0
4AMS1KNtX1Du1Nv2Nfpa6gqrZUjQydzpaMXxbQp14ESW,25,5,13.0,2.6,13,3,0,0,4,19.7,19.7,0.0,0.0,0.0,0.0,0.0,1.181818181818182,0.0,0.0,unknown,14.0
CqSAVJNUmsnVMf2P5hNRuJVC3a4pziMQDfRjBuyb3Cxq,50,10,11.0,1.1,19,5,0,0,4,41.9,41.9,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,wallet,1.0
oLKrb9Jj7RbpMiFrmfPGhDGNjTJCNQeiqrWJKfKpfPx,13,4,13.0,3.25,8,3,1,0,3,13.3,13.3,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,0.0,0.0,unknown,11.0
14MkJZ8ia9fVmcTnHBavjMsGWAyBPMhDxtQrACn9wa58,12,1,2.0,2.0,6,3,0,0,2,16.4,16.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,15.0
FRE3XfGEgrTADGPwC16CSf2jgNJK9natKQZ7s6YnMJXu,707,39,95.0,2.44,22,11,1,0,7,2025.0,2025.0,0.0,0.0,0.0,3623.07,0.0,1.484375,9476.26,0.0,unknown,4.0
3YxRuo3eHJaW6cHxP1rcsj5RsB1VuVByXstDjt7hwMov,1,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,5460.57,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
ATrUqzZPQqoA3ZCivFzQR2E8hHWF4wdUj8t1mJSCFdjk,95,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,98.0
9zJrpy4nR1JKCMscLbyaTNGSUKknju73oeg4AgtrBszf,232,1,4.0,4.0,19,3,0,0,2,16.2,16.2,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,unknown,234.0
7RMkzk4JZUSkM89GDov5pM63DWGtbCbJH5Zw3XtEzqvN,12,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,15.0
DeR5inDwT2hbXSpDHwkQUeMh9tBPEZixpNF71g7FmJyV,43,4,3.0,0.75,9,7,0,0,3,16.9,16.9,0.0,0.01,0.0,0.0,0.0,1.5,0.0,0.0,wallet,7.0
rnxdLxkqpKYyv3RFhEEZPwa5YCCx7D6cQ8PAun7k9Az,16,1,3.0,3.0,4,3,0,0,3,16.2,16.2,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,unknown,19.0
CuXraYWqgzDc5YJpFF78rDr6jSpdtGXa6dqBmW9fUACw,266,151,503.0,3.33,22,310,0,0,5,5466.2,5466.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,0.0
F4xNH3yGh5JRouCNZ437TsKh4Uz8kNAwo2cYxMrq5mfr,128,6,8.0,1.33,4,3,0,0,2,76.4,76.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,14.0
67zVyWt7HhFTCkugN1dCRd3iXW2V27Zy3WeMghttkZrV,155,2,12.0,6.0,19,4,0,0,4,37.3,37.3,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,unknown,14.0
4azd2TFs8sANeZcqkPSfRJSidHCD71kgodRFthBkuQUT,27,1,6.0,6.0,4,3,0,0,2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,unknown,30.0
29X5n4mSLD8bLoG8FGRmPeX2wMuLfHoc5KHutu2ompdH,855,3,4.0,1.33,14,2,1,0,0,0.0,0.0,0.0,0.0,0.0,800.18,0.0,1.0,19.87,0.0,unknown,832.0
E17SqscWPYuzNpevoNf5Wkn4ePu43XDDrXdtT2D7AB8J,30,1,3.0,3.0,4,2,0,0,2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,33.0
CkrLr7PuPNkt6XH2rxCHHuCKFnAy5P6B5mdNX4A3S4p9,542,4,11.0,2.75,12,4,1,0,5,10.3,10.3,0.0,0.01,0.0,0.0,0.0,1.1,0.0,0.0,unknown,25.0
6DMQquDfZ63JsvUbygUrpvxarQhULTWjuRGFS1EXbNoB,15,1,3.0,3.0,4,3,0,0,2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,unknown,18.0
D1Da1uzgntDdUBvk2ec2YKYVnp5Ur7HSS7ef49oFRsXL,33,1,3.0,3.0,10,2,0,0,2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,unknown,36.0
A5Yr4W7KKZ35TmT65VAb7J214bj7Lk2kQy5z2Lx1KqwS,687,4,4.0,1.0,7,5,0,0,3,18.2,18.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,wallet,13.0
HqZNi6Ax7UuHKgmPTY29wovesNG4mFo1myjQDuktsCXX,28,1,1.0,1.0,3,2,0,0,1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,31.0
J3csAceJsXvKMLLuEBXjempjGZsVrA6AE3ViesvWMHb8,13,1,4.0,4.0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,16.0
9EpdM5LYuZzFtxB5S3WqRsUhfiSFngyQ8oFiTqBJyyCT,16,1,3.0,3.0,4,3,0,0,2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,unknown,19.0
Ha4x8S6usWn6c1t2u21f8jizcWZQpNXR8SDNxHaVBdBF,16,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,19.0
7j1ci4itKxjkgrdqubPHB5hS3tJ2vFRxKySy1FgnsQPr,11,2,4.0,2.0,21,3,0,0,2,16.3,16.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,wallet,4.0
FkUjACd8j2P6abaQxhVCvmzGmCNJj2T1jPyyr8wsFCdU,25,1,3.0,3.0,4,3,0,0,2,15.8,15.8,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,unknown,28.0
Hd7nrGkJRPbzS5Mea5vJETF4dM1KbVp6bHaKPEHFbdE,11,1,3.0,3.0,7,3,0,0,3,15.8,15.8,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,unknown,14.0
DnYApBUhNC9kzmQweKgLku6CwPJkRVxeuuk3nD94exbF,743,14,24.0,1.71,21,9,0,0,12,45.1,45.1,0.0,0.01,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,wallet,13.0
EMnFBoZuZ5pjYqtDfDBcNdj2xdunrYbJUpskQeM5KZAD,136,80,455.0,5.69,23,46,0,0,70,513.0,513.0,0.0,0.0,0.0,0.0,0.0,1.0756501182033098,0.0,0.0,unknown,1.0
3hoGPW261GahgLKFA6BWnHNGNWq8ohRwFeAbumeiHet4,291,3,29.0,9.67,28,9,6,0,1,18.4,18.4,0.0,0.0,0.0,0.0,0.0,1.6111111111111112,2.1,0.0,unknown,292.0
8ninCMX8caewMBq63ZHhRuYmQUzNpjb5RJXgoWQJb5hW,28,1,2.0,2.0,6,4,0,0,2,7.6,7.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,31.0
BoXT6mBbcYGd8eoFWocX3vLy9oivVFHcTKcnYs3hcv92,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,33.0
FT44pX7CT6QMJjgiSPgrvnSKLNyx1g5FuezCs5eg43NL,388,13,18.0,1.38,22,4,1,1,3,12.8,12.8,0.0,0.0,0.0,0.0,0.0,1.8,3835.8,0.0,wallet,12.0
GiMk2kEib3P3FqUwkiwTky4JwxChrwgvVo7HGTJT4Z7z,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountC68a6RCGLiPskbPYtAcsCjhG8tfTWYcoB4JjCrXFdqyo,-1.0
ALNAXViCXZ7cTMJRAuX1k8yasEFVnvF2hBo5W68vUZNm,95,96,588.0,6.12,27,12,26,3,25,2351344.1,2351344.1,0.0,0.01,0.0,40000000.0,0.0,1.141747572815534,2212.62,1211.84,wallet,0.0
35qGFdYdYoYqc2QtMKo9tPQ5R1S4yK22xauTkQwgb8Cj,849,4,9.0,2.25,49,7,10,0,5,97150.1,97150.1,0.0,0.0,0.0,0.0,0.0,1.0,1001.85,0.01,unknown,685.0
AJEHF25afvJy6XsSXLMzaXDgCwsd7GBT2ATNugkPXcSY,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,4.0
648WJ6mJbS2o9V6X3LQwJ5gLzyjgd8cnVBBwtfWVSYCs,679,17,22.0,1.29,22,5,0,0,5,146236.8,146236.8,0.0,136999.66,0.0,0.0,0.0,1.375,0.0,0.0,wallet,5.0
AUNYGVwzS3CocoHAwDBrRGrRz8UGG459mWUDofrB5BzU,45,42,487.0,11.6,20,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1095.93,0.0,unknown,0.0
3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,4467.01,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0
6Gr83FxkoyTfnMmQmbx2EkH3Dfwtex5N1pcWfa61a3ka,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account2pHoGqp3t5WxodG3BKsetrjUwbAeWgNr8zGZScPwvAdi,0.0
6XMoH1xQpHFYoNdhz8d66Ag2RLj4GevqCHAog86LuC6j,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountGem2VAypSg7Ai7vjDKPTtqFahpoQWkfgVkyzx3rPoTka,0.0
AR2ecEWY2vfsXmd4fUxc196LhbX5p8TnhvJg8t3fgYUN,590,66,161.0,2.44,23,20,3,1,5,74430.1,74430.1,0.0,0.0,0.0,0.0,0.0,1.2983870967741935,2704.36,0.0,wallet,402.0
5resAYKS1SV9GBxhXBpCeAUVWNMTWW7c5F7kDSZK5rFg,43,45,491.0,10.91,23,19,12,6,18,198534.2,198534.2,0.0,0.0,299999.12,19538733.25,0.0,1.1859903381642511,963.68,159.16,wallet,0.0
9vLtwoCgaVihGKiPv9EfzfPLYzfPsS3Lgg8xJNjYJq9H,81,9,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,wallet,64.0
8CAAyVNz1a3MFJ7qQ6HwqSHoNnWpwTuGbbctwGCXbvwj,8,10,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,unknown,0.0
9sjdD9XgtMQkx3E2HjNLi6iawPDFWF6FzsQjiCmGgijE,300,7,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,113.0
4fgh4YxwKecvwV19ZjVA4T5VKM6bj96aGYU6LNN7KJx7,370,39,105.0,2.69,22,5,0,0,8,144016.2,144016.2,0.0,0.77,0.0,0.0,0.0,1.2209302325581397,0.0,0.0,unknown,77.0
5JsFdeXAgy11EmWoqLpiKBzmpyhjAN32F6H4o3n4wKRB,10,12,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0
2e1GHsqbUt32vuSQ385X9JYP8vZYxtPbHhArbWQ8CmtA,1702,37,48.0,1.3,26,30,23,0,5,18430.5,18430.5,0.0,0.0,0.0,803740.0,0.0,2.1818181818181817,2389.68,0.0,unknown,811.0
2fv8v15z4a95nsJVVLxGbpFvFLJ9YgATUE8T7Qmj7FR5,178,177,476.0,2.69,22,28,26,9,14,98275.2,98275.2,0.0,0.0,0.0,1627389.9,0.0,1.0236559139784946,4047.79,1137.1,wallet,0.0
53AXjkQHZQEbHZvV55VHtcZtFzBzArLZZG5AF4ufkRhv,9,10,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0
G2EWtu91DNh5kTAAjWfnMD6r8jjYewACYT15iVnBkwvy,456,45,569.0,12.64,12,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4332.3,0.0,unknown,278.0
DucEZVP1HieXk5RjvdiHPqpjZTzNGsqMEwtTVokFfTUu,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountC57RBagtGDYpTGxwG92gSKQ5ptQr4Wa9qz3yDBB6uu1B,0.0
DL1pfuTMgZxsuKy1FaY6fWmMmBXSPUmmVTofSsxpC6sS,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountBz6zbmbZn2ERVsLq4gUCgqLJCTdWYS1iN59EdSbNoPZv,665.0
7qUH5mFpDenScrVyfVnjixW7bkAMYPkVbxkSwm7rWZQF,118,50,517.0,10.34,22,161,17,2,6,146697.1,146697.1,0.0,0.0,0.0,561311.02,0.0,1.0,959.16,27.22,wallet,70.0
H4Ky1xtw3mrkLtKmjG6we3gADWkdEKfGhgNGFrMhkJyN,837,230,504.0,2.19,23,13,22,1,26,150393.1,150393.1,0.0,0.0,0.0,910615.9,0.0,1.1076923076923078,19545.99,4437.03,unknown,0.0
9YtKig63TcxnWQYsSM5r4Z1QuyL9VbEm5pkzcio3GHDC,171,98,470.0,4.8,22,143,51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3913.88,737.42,unknown,0.0
2P5XBWz7K9g6gQacpsNuaHLJ128ZYBCuknoUmytMZNTa,545,94,477.0,5.07,24,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4068.7,0.0,unknown,378.0
8BYdBGDqVkHnRCQpwBcVrSbUTYjn7spo8JqFtzXGRy1n,1300,37,39.0,1.05,29,19,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15492.7,0.0,unknown,12.0
5D3br1bKTe93WFxZ5SthwxYwstjLHWECaFe9MT1j9g2S,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountFe7SEekiKygziaEGKxsDsgLVzrCfNvVBvAYsaJBwFA8s,-1.0
4DTTpRo9BtATsVgxtiLtnFRLxiYGhCtuXrJ2njs2tgJC,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0
8ivMe7u5asjzf7UiAvWoiLfTcyekRnSfB22JbRtmKeFU,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account7w1K8sQBSHrw3Y4owhYMnmQXfNdzenvHQmt38T3fY69n,0.0
4zJARoSLfT7xUNHUm4iwN1uJ6pwU7DPS7LBVmRSkoAbL,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
47BQHRAZhV9SG94sU1VzqKk4kTSBvtg2E8QuQZokRnzw,39,40,499.0,12.47,23,504,64,4,16,309132.8,309132.8,0.0,0.0,0.0,31112862.23,0.0,1.0,922.95,204.51,unknown,0.0
Ruu2iuu2o4PQeqqf23gpT9rBGpbYVsT57g3M8ukQWZY,152,106,444.0,4.19,22,63,0,0,7,29118.6,29118.6,0.0,0.01,0.0,0.0,0.0,1.3136094674556211,0.0,0.0,unknown,0.0
Exj5fmFxtAHqica6vHUDXMrAYY4PwPT2Lau4jRAwRxx6,1763,77,60.0,0.78,26,5,3,2,4,16294.0,16294.0,0.0,0.0,0.0,0.0,0.0,1.818181818181818,4081.78,0.0,wallet,856.0
Egpa3YTmN6rG6HhVWWaKPAgH9D1zocamShy3b95DernD,1090,4,10.0,2.5,21,3,0,0,2,3745.1,3745.1,0.0,1.1,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,unknown,375.0
85s1Etzv5uU3ZspTdcC7vfJtyaH4yKRJ1DF81kNe9vtv,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountGvvtyuK3hM2EB2gz3QoS4MJYQj7EJCdFnWEEZGS789F1,0.0
7vYCkmnMwdKySvsJ2BYt6kGx8jbF9BKtXRtvjV1G3MK4,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,5.0
21DvV2RHqKFF7MS6sdMdUL8tRGuEmhkUjUv5xXjkzpb1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account3B7XAQrLoEMDEGvX8569F9GRb9PcXXocJmj5wvhhei9z,4.0
3E2nZnXbza5B5kgCLQj2APpoFQeaBuB3yJFUvitvMQyK,1078,83,267.0,3.22,22,12,5,1,12,148445.5,148445.5,0.0,0.0,0.0,0.0,0.0,1.1973094170403586,0.15,0.0,unknown,139.0
2WHTdjTUguGctfaCGUyUEDLMrhgJU3AqiAvMRAqocnsC,2,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,unknown,-1.0
7AE2GE3hWVGh2sB1RtqqLdHuMi5ciUbm2pdifn4EhDiH,2,4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,-1.0
7599ft1GZW6Ax4J6RAWuSYsZbPfkQkS4LvDDf1Rjv2UU,942,72,50.0,0.69,14,2,1,0,0,52224.4,52224.4,0.0,0.0,0.0,0.0,0.0,1.0,13533.82,0.0,unknown,381.0
EThtcjy58VMmoDv76JhDmqrgGV6AfdzNk2vveWEwwou,189,105,480.0,4.57,22,45,1,12,26,34567.0,34567.0,0.0,0.0,0.0,0.0,0.0,1.1162790697674418,705.05,0.0,unknown,0.0
7tj6NA7sEQ5K5S3njrBKvVfKX82g82TYBqw1H7g7vSmk,65,65,519.0,7.98,22,211,16,6,19,830818.3,830818.3,0.0,0.0,1955039.67,79686575.72,0.0,1.2597087378640777,1374.65,369.8,wallet,0.0
6oQsm4EfAV4A1cqYXgcaHvnkmpqZtmMASud3HGSE1nr,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account6b4aypBhH337qSzzkbeoHWzTLt4DjG2aG8GkrrTQJfQA,314.0
9cXDM2e2BMC3aWEcA15LtLVpHsEXELA93X5WMCNng7i9,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountGiD3qjsufuWMAJGEYrvSdvB7qW4BTjVxrcYsr4V3SYPD,11.0
DqupTxkUfk2KEm9SA8XyPbAqqoHAovgMAaPABokNwDHs,499,28,472.0,16.86,22,7,1,0,7,15347.9,2700.0,0.0,0.0,0.0,0.0,0.0,1.0,707.3,0.0,unknown,472.0
3LPxKWEDLsQ6jFptGvmQAd6KUPjxUVSax4QoxXNCLmEy,470,1,2.0,2.0,11,1,1,0,1,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.94,0.0,unknown,472.0
3MH5BZCAj1BeVHTV7yLVJjpz7H2Qheuw11NDZBnKvqnK,135,87,479.0,5.51,22,277,1,0,8,36501.5,36501.5,0.0,0.0,0.0,0.0,0.0,1.4213649851632046,3198.76,0.0,wallet,0.0
2kYCud6DWn9if7bNrHPiBbUjVkrgiaNzzfkwnuz4k7FU,11,13,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
8V51vSJGYssywpKHrZacT3bpFYoeA1oD7hdvi1imnrVa,399,147,456.0,3.1,43,47,9,3,13,55150.5,55150.5,0.0,0.0,0.0,0.0,0.0,1.2808988764044944,7584.27,610.06,unknown,0.0
BdSb6PKGXcdFMqF6JEBxjGGPMStBex2yHbNXXFaXQFXq,521,109,463.0,4.25,23,13,2,3,23,8349.9,8349.9,0.0,0.0,0.0,1555122.51,7.6,1.2152230971128608,4431.27,0.0,unknown,59.0
GoJSsR8AwPWCbbbFfwVtT97vTEdKs3kwGkahgvhiybMU,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account6NUiVmsNjsi4AfsMsEiaezsaV9N4N1ZrD4jEnuWNRvyb,-1.0
3E553jJ12wAUWExB7kYVipFHLXM85DWRf6ywKqLPEf2c,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
DMHnXuqu27fApWS2DCUtxn5hbMuYRHbRWUjcxgj3C7aa,42,43,463.0,10.77,23,179,0,0,24,705960.0,705960.0,0.0,0.0,0.0,0.0,0.0,1.7739463601532568,0.0,0.0,wallet,0.0
FHW3SDfpZcKK92V3DV3KboagqGYwBCQDrfquPwEiyD9K,525,125,453.0,3.62,53,90,22,1,23,4474.3,4474.3,0.0,0.0,0.0,19831.74,0.0,1.385321100917431,11388.89,1075.48,unknown,4.0
DxkeYZnmCoP5p5XE6c7DtDNvcVGiJLHwzWXsF9m8GsoJ,61,6,20.0,3.33,10,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,511.82,0.0,unknown,42.0
Y1Lz51KACBtntyvm8eaGWo2Rpt8y1bTo8p4uX4hTzUB,302,7,8.0,1.14,10,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.15,0.0,unknown,299.0
E6mVdu3C7wLrQwc6jVHCvrnsEbFyCArrWHcUinPythtr,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account2XxP4kS2vfkiMvpLpGNxry3fPUYimsuAmSbqL1KnuwZ8,377.0
BL56NYdw1eSxeVb1AQSW7tm5GFejT5dDpR3fERwAhKoH,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account7j5H6qPJi5HzhLGMur1d6ExEMZRYqMKTAU852usJMAbL,2.0
C6AmqXEo26iBrxbwzZyTBBxXAY7PeoRWDLxuMSkPN5Jp,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,3.0
HbPzA4Zp1WRnQnj5fcJzWbSEJDBRCGidBUeMdqRahcQ6,357,257,477.0,1.86,24,230,83,2,5,76308.1,76308.1,0.0,0.0,0.0,0.0,0.0,1.0,8417.76,3074.57,unknown,0.0
6yiDqcZZUzeaSsjvCvjMiAmPpgP95W8Z2Q4K2i6uNoVX,118,3,13.0,4.33,22,5,2,0,0,1542.9,1542.9,0.0,0.0,0.0,0.0,0.0,1.181818181818182,29.78,0.0,unknown,119.0
DVbYp3hC15eZ4q4cCdCLToXp2z7C1oP58NqK4i3vMxKE,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountGcSWXVbXF2foCHYLghXVwgJqFKybPRFEzAc2Zv63F58r,0.0
